,Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
48,352.0,320.275,31.875,0.6466132133076999,120.0,0.265625,90.0,0.0,1.0,-1276.5303760822906,-1160.9847116278734,-115.54566445441719
49,353.0,321.025,31.924999999999997,0.6466132133076999,120.0,0.2660416666666666,90.0,0.0,1.0,-1279.43034569997,-1163.703433144448,-115.72691255552218
50,354.0,322.06666666666666,31.849999999999998,0.6743886949789929,120.0,0.2654166666666667,90.0,0.0,1.0,-1159.6642741234693,-1055.296900650177,-104.36737347329237
51,355.0,322.9,32.25,0.6799437913132514,120.0,0.26875,90.0,0.0,1.0,-1138.9962831136854,-1035.5677877443586,-103.42849536932681
52,356.0,323.525,32.324999999999996,0.6799437913132514,120.0,0.269375,90.0,0.0,1.0,-1141.2412427030972,-1037.5722159491904,-103.66902675390668
53,357.0,327.85,29.1,0.7066082537176926,120.0,0.2425,90.0,0.0,1.0,-1038.3782943204083,-949.3541913226458,-89.02410299776253
54,358.0,339.95357142857137,17.982142857142858,0.8108853477636325,120.0,0.14985119047619047,90.0,0.0,1.0,-636.9488619808818,-595.8494045777053,-41.099457403176594
55,359.0,333.4833333333333,25.46666666666667,0.7743804289956474,120.0,0.2122222222222222,90.0,0.0,1.0,-776.7754462569692,-712.8102038339574,-63.965242423011745
56,360.0,337.6142857142857,22.192857142857143,0.822789125622758,120.0,0.18494047619047618,90.0,0.0,1.0,-597.2358629575465,-552.6074228306459,-44.62844012690067
57,361.0,337.5428571428571,23.321428571428573,0.8323121479100585,120.0,0.19434523809523804,90.0,0.0,1.0,-568.1474562092616,-522.9830986330483,-45.164357576213305
58,362.0,335.4,26.416666666666668,0.8243762960039748,120.0,0.22013888888888888,90.0,0.0,1.0,-606.4153597441992,-551.8256190052836,-54.589740738915644
59,363.0,343.2888888888889,19.438888888888886,0.9132578373521122,120.0,0.16199074074074074,90.0,0.0,1.0,-297.59648450883657,-271.8004145309626,-25.796069977873927
60,364.0,340.025,23.824999999999996,0.8965925483493364,120.0,0.19854166666666662,90.0,0.0,1.0,-355.9114204595753,-321.4207979716116,-34.49062248796369
61,365.0,354.1916666666666,11.025000000000004,1.0704581754574953,120.0,0.09187500000000003,90.0,0.0,1.0,205.28651971193605,199.58074635372964,5.7057733582063905
