,Te[K],t(min),Tc[K],dT[K],P[bar],TR[K/W],GFE [KJ/mol],GFE_Tc [KJ/mol],dG [KJ/mol]
201,363.54999999999995,46.75,337.4,18.75,0.9465884153576638,0.234375,-165.9107470113608,-153.97685611781912,-11.93389089354168
202,363.75,47.0,337.65,18.666666666666664,0.9465884153576638,0.2333333333333333,-166.00201959945676,-154.09094685293903,-11.911072746517732
203,363.81666666666666,33.5,348.15,15.666666666666671,1.0649519639709784,0.1958333333333334,190.34796136816212,182.15120092626958,8.196760441892536
204,364.15,34.0,349.65,14.5,1.0662851870912005,0.18125,194.31019894973375,186.5730085480555,7.737190401678248
205,364.34999999999997,56.0,341.7333333333333,15.749999999999995,1.007374501485655,0.19687499999999994,18.87639511626298,18.631506904403775,0.24488821185920293
206,364.4833333333333,35.0,349.6499999999999,14.833333333333329,1.0689516333316444,0.1854166666666666,202.0549049265992,193.831036683991,8.223868242608205
207,364.54999999999995,50.5,338.4,17.75,0.9465884153576638,0.221875,-166.3671099518404,-154.4332190582987,-11.933890893541701
208,364.75,53.8,338.95,17.46666666666666,0.9932512245654358,0.21833333333333327,-20.9432597671774,-19.384008121335853,-1.559251645841546
209,364.81666666666666,34.25,348.775,16.04166666666667,1.0669517986513113,0.2005208333333334,196.5325318749489,187.91335707349685,8.619174801452019
210,364.95,53.1,338.3,18.116666666666664,0.9799189933632153,0.2264583333333333,-62.252229446107165,-57.6504352497181,-4.601794196389062
211,365.15,55.166666666666664,338.7333333333333,17.972222222222225,1.0021393787002497,0.2246527777777778,6.111945816083605,5.747025084123922,0.36492073195968305
212,365.34999999999997,56.0,339.65,17.16666666666667,1.0132495713687668,0.2145833333333334,39.98154856642927,37.16910625588532,2.8124423105439504
213,365.4833333333333,38.125,349.8375,15.645833333333329,1.114061237604358,0.1955729166666666,327.50277471653834,313.7364844351112,13.766290281427104
214,365.54999999999995,57.0,338.9,18.25,1.0132495713687668,0.22812500000000002,40.00343527701716,37.087031091180734,2.9164041858364307
215,365.81666666666666,40.0,351.4,14.416666666666671,1.1313198108956326,0.1802083333333334,375.2628833731211,360.4739456484981,14.788937724622997
216,366.15,37.5,350.65,15.5,1.1001357221136385,0.19374999999999998,289.6753986831324,277.4616003474097,12.213798335722672
217,366.4833333333333,41.5,350.9,15.583333333333329,1.1353194802562987,0.1947916666666666,386.69993147161136,370.256962899782,16.44296857182934
218,366.81666666666666,40.0,350.8999999999999,15.916666666666671,1.1313198108956326,0.19895833333333338,376.27881302290797,359.9548409318666,16.323972091041355
219,367.15,47.75,352.775,14.375,1.1519847692590746,0.1796875,431.8844368654403,414.974292305488,16.910144559952244
220,367.4833333333333,42.0,351.65,15.833333333333329,1.1366527033765208,0.1979166666666666,391.3408248549359,374.4795711195198,16.861253735416085
221,367.81666666666666,46.888888888888886,352.17777777777775,15.638888888888895,1.1496886627742475,0.19548611111111117,426.5139604829503,408.3971827222637,18.116777760686645
222,368.15,44.5,352.15,16.0,1.143318818977631,0.2,409.9448152667943,392.1322671962839,17.81254807051031
